tile_id,region_name,t1_start,t1_end,t2_start,t2_end,bbox
california_dixie_fire_tile_00000,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00000_t1.tif,tile_00000_t2.tif,"[-121.45, 40.05, -121.425, 40.074999999999996]"
california_dixie_fire_tile_00001,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00001_t1.tif,tile_00001_t2.tif,"[-121.45, 40.074999999999996, -121.425, 40.099999999999994]"
california_dixie_fire_tile_00002,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00002_t1.tif,tile_00002_t2.tif,"[-121.45, 40.099999999999994, -121.425, 40.12499999999999]"
california_dixie_fire_tile_00003,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00003_t1.tif,tile_00003_t2.tif,"[-121.45, 40.12499999999999, -121.425, 40.14999999999999]"
california_dixie_fire_tile_00004,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00004_t1.tif,tile_00004_t2.tif,"[-121.45, 40.14999999999999, -121.425, 40.17499999999999]"
california_dixie_fire_tile_00005,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00005_t1.tif,tile_00005_t2.tif,"[-121.45, 40.17499999999999, -121.425, 40.19999999999999]"
california_dixie_fire_tile_00006,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00006_t1.tif,tile_00006_t2.tif,"[-121.45, 40.19999999999999, -121.425, 40.22499999999999]"
california_dixie_fire_tile_00007,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00007_t1.tif,tile_00007_t2.tif,"[-121.45, 40.22499999999999, -121.425, 40.249999999999986]"
california_dixie_fire_tile_00008,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00008_t1.tif,tile_00008_t2.tif,"[-121.45, 40.249999999999986, -121.425, 40.25]"
california_dixie_fire_tile_00009,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00009_t1.tif,tile_00009_t2.tif,"[-121.425, 40.05, -121.39999999999999, 40.074999999999996]"
california_dixie_fire_tile_00010,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00010_t1.tif,tile_00010_t2.tif,"[-121.425, 40.074999999999996, -121.39999999999999, 40.099999999999994]"
california_dixie_fire_tile_00011,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00011_t1.tif,tile_00011_t2.tif,"[-121.425, 40.099999999999994, -121.39999999999999, 40.12499999999999]"
california_dixie_fire_tile_00012,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00012_t1.tif,tile_00012_t2.tif,"[-121.425, 40.12499999999999, -121.39999999999999, 40.14999999999999]"
california_dixie_fire_tile_00013,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00013_t1.tif,tile_00013_t2.tif,"[-121.425, 40.14999999999999, -121.39999999999999, 40.17499999999999]"
california_dixie_fire_tile_00014,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00014_t1.tif,tile_00014_t2.tif,"[-121.425, 40.17499999999999, -121.39999999999999, 40.19999999999999]"
california_dixie_fire_tile_00015,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00015_t1.tif,tile_00015_t2.tif,"[-121.425, 40.19999999999999, -121.39999999999999, 40.22499999999999]"
california_dixie_fire_tile_00016,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00016_t1.tif,tile_00016_t2.tif,"[-121.425, 40.22499999999999, -121.39999999999999, 40.249999999999986]"
california_dixie_fire_tile_00017,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00017_t1.tif,tile_00017_t2.tif,"[-121.425, 40.249999999999986, -121.39999999999999, 40.25]"
california_dixie_fire_tile_00018,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00018_t1.tif,tile_00018_t2.tif,"[-121.39999999999999, 40.05, -121.37499999999999, 40.074999999999996]"
california_dixie_fire_tile_00019,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00019_t1.tif,tile_00019_t2.tif,"[-121.39999999999999, 40.074999999999996, -121.37499999999999, 40.099999999999994]"
california_dixie_fire_tile_00020,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00020_t1.tif,tile_00020_t2.tif,"[-121.39999999999999, 40.099999999999994, -121.37499999999999, 40.12499999999999]"
california_dixie_fire_tile_00021,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00021_t1.tif,tile_00021_t2.tif,"[-121.39999999999999, 40.12499999999999, -121.37499999999999, 40.14999999999999]"
california_dixie_fire_tile_00022,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00022_t1.tif,tile_00022_t2.tif,"[-121.39999999999999, 40.14999999999999, -121.37499999999999, 40.17499999999999]"
california_dixie_fire_tile_00023,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00023_t1.tif,tile_00023_t2.tif,"[-121.39999999999999, 40.17499999999999, -121.37499999999999, 40.19999999999999]"
california_dixie_fire_tile_00024,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00024_t1.tif,tile_00024_t2.tif,"[-121.39999999999999, 40.19999999999999, -121.37499999999999, 40.22499999999999]"
california_dixie_fire_tile_00025,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00025_t1.tif,tile_00025_t2.tif,"[-121.39999999999999, 40.22499999999999, -121.37499999999999, 40.249999999999986]"
california_dixie_fire_tile_00026,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00026_t1.tif,tile_00026_t2.tif,"[-121.39999999999999, 40.249999999999986, -121.37499999999999, 40.25]"
california_dixie_fire_tile_00027,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00027_t1.tif,tile_00027_t2.tif,"[-121.37499999999999, 40.05, -121.34999999999998, 40.074999999999996]"
california_dixie_fire_tile_00028,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00028_t1.tif,tile_00028_t2.tif,"[-121.37499999999999, 40.074999999999996, -121.34999999999998, 40.099999999999994]"
california_dixie_fire_tile_00029,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00029_t1.tif,tile_00029_t2.tif,"[-121.37499999999999, 40.099999999999994, -121.34999999999998, 40.12499999999999]"
california_dixie_fire_tile_00030,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00030_t1.tif,tile_00030_t2.tif,"[-121.37499999999999, 40.12499999999999, -121.34999999999998, 40.14999999999999]"
california_dixie_fire_tile_00031,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00031_t1.tif,tile_00031_t2.tif,"[-121.37499999999999, 40.14999999999999, -121.34999999999998, 40.17499999999999]"
california_dixie_fire_tile_00032,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00032_t1.tif,tile_00032_t2.tif,"[-121.37499999999999, 40.17499999999999, -121.34999999999998, 40.19999999999999]"
california_dixie_fire_tile_00033,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00033_t1.tif,tile_00033_t2.tif,"[-121.37499999999999, 40.19999999999999, -121.34999999999998, 40.22499999999999]"
california_dixie_fire_tile_00034,california_dixie_fire,2020-05-01,2020-06-30,2021-09-15,2021-10-30,tile_00034_t1.tif,tile_00034_t2.tif,"[-121.37499999999999, 40.22499999999999, -121.34999999999998, 40.249999999999986]"
