tile_id,region_name,t1_start,t1_end,t2_start,t2_end,bbox
borneo_palm_oil_tile_00000,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00000_t1.tif,tile_00000_t2.tif,"[114.0, -2.5, 114.025, -2.475]"
borneo_palm_oil_tile_00001,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00001_t1.tif,tile_00001_t2.tif,"[114.0, -2.475, 114.025, -2.45]"
borneo_palm_oil_tile_00002,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00002_t1.tif,tile_00002_t2.tif,"[114.0, -2.45, 114.025, -2.4250000000000003]"
borneo_palm_oil_tile_00003,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00003_t1.tif,tile_00003_t2.tif,"[114.0, -2.4250000000000003, 114.025, -2.4000000000000004]"
borneo_palm_oil_tile_00004,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00004_t1.tif,tile_00004_t2.tif,"[114.0, -2.4000000000000004, 114.025, -2.3750000000000004]"
borneo_palm_oil_tile_00005,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00005_t1.tif,tile_00005_t2.tif,"[114.0, -2.3750000000000004, 114.025, -2.3500000000000005]"
borneo_palm_oil_tile_00006,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00006_t1.tif,tile_00006_t2.tif,"[114.0, -2.3500000000000005, 114.025, -2.3250000000000006]"
borneo_palm_oil_tile_00007,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00007_t1.tif,tile_00007_t2.tif,"[114.0, -2.3250000000000006, 114.025, -2.3000000000000007]"
borneo_palm_oil_tile_00008,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00008_t1.tif,tile_00008_t2.tif,"[114.0, -2.3000000000000007, 114.025, -2.3]"
borneo_palm_oil_tile_00009,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00009_t1.tif,tile_00009_t2.tif,"[114.025, -2.5, 114.05000000000001, -2.475]"
borneo_palm_oil_tile_00010,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00010_t1.tif,tile_00010_t2.tif,"[114.025, -2.475, 114.05000000000001, -2.45]"
borneo_palm_oil_tile_00011,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00011_t1.tif,tile_00011_t2.tif,"[114.025, -2.45, 114.05000000000001, -2.4250000000000003]"
borneo_palm_oil_tile_00012,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00012_t1.tif,tile_00012_t2.tif,"[114.025, -2.4250000000000003, 114.05000000000001, -2.4000000000000004]"
borneo_palm_oil_tile_00013,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00013_t1.tif,tile_00013_t2.tif,"[114.025, -2.4000000000000004, 114.05000000000001, -2.3750000000000004]"
borneo_palm_oil_tile_00014,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00014_t1.tif,tile_00014_t2.tif,"[114.025, -2.3750000000000004, 114.05000000000001, -2.3500000000000005]"
borneo_palm_oil_tile_00015,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00015_t1.tif,tile_00015_t2.tif,"[114.025, -2.3500000000000005, 114.05000000000001, -2.3250000000000006]"
borneo_palm_oil_tile_00016,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00016_t1.tif,tile_00016_t2.tif,"[114.025, -2.3250000000000006, 114.05000000000001, -2.3000000000000007]"
borneo_palm_oil_tile_00017,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00017_t1.tif,tile_00017_t2.tif,"[114.025, -2.3000000000000007, 114.05000000000001, -2.3]"
borneo_palm_oil_tile_00018,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00018_t1.tif,tile_00018_t2.tif,"[114.05000000000001, -2.5, 114.07500000000002, -2.475]"
borneo_palm_oil_tile_00019,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00019_t1.tif,tile_00019_t2.tif,"[114.05000000000001, -2.475, 114.07500000000002, -2.45]"
borneo_palm_oil_tile_00020,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00020_t1.tif,tile_00020_t2.tif,"[114.05000000000001, -2.45, 114.07500000000002, -2.4250000000000003]"
borneo_palm_oil_tile_00021,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00021_t1.tif,tile_00021_t2.tif,"[114.05000000000001, -2.4250000000000003, 114.07500000000002, -2.4000000000000004]"
borneo_palm_oil_tile_00022,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00022_t1.tif,tile_00022_t2.tif,"[114.05000000000001, -2.4000000000000004, 114.07500000000002, -2.3750000000000004]"
borneo_palm_oil_tile_00023,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00023_t1.tif,tile_00023_t2.tif,"[114.05000000000001, -2.3750000000000004, 114.07500000000002, -2.3500000000000005]"
borneo_palm_oil_tile_00024,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00024_t1.tif,tile_00024_t2.tif,"[114.05000000000001, -2.3500000000000005, 114.07500000000002, -2.3250000000000006]"
borneo_palm_oil_tile_00025,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00025_t1.tif,tile_00025_t2.tif,"[114.05000000000001, -2.3250000000000006, 114.07500000000002, -2.3000000000000007]"
borneo_palm_oil_tile_00026,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00026_t1.tif,tile_00026_t2.tif,"[114.05000000000001, -2.3000000000000007, 114.07500000000002, -2.3]"
borneo_palm_oil_tile_00027,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00027_t1.tif,tile_00027_t2.tif,"[114.07500000000002, -2.5, 114.10000000000002, -2.475]"
borneo_palm_oil_tile_00028,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00028_t1.tif,tile_00028_t2.tif,"[114.07500000000002, -2.475, 114.10000000000002, -2.45]"
borneo_palm_oil_tile_00029,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00029_t1.tif,tile_00029_t2.tif,"[114.07500000000002, -2.45, 114.10000000000002, -2.4250000000000003]"
borneo_palm_oil_tile_00030,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00030_t1.tif,tile_00030_t2.tif,"[114.07500000000002, -2.4250000000000003, 114.10000000000002, -2.4000000000000004]"
borneo_palm_oil_tile_00031,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00031_t1.tif,tile_00031_t2.tif,"[114.07500000000002, -2.4000000000000004, 114.10000000000002, -2.3750000000000004]"
borneo_palm_oil_tile_00032,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00032_t1.tif,tile_00032_t2.tif,"[114.07500000000002, -2.3750000000000004, 114.10000000000002, -2.3500000000000005]"
borneo_palm_oil_tile_00033,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00033_t1.tif,tile_00033_t2.tif,"[114.07500000000002, -2.3500000000000005, 114.10000000000002, -2.3250000000000006]"
borneo_palm_oil_tile_00034,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00034_t1.tif,tile_00034_t2.tif,"[114.07500000000002, -2.3250000000000006, 114.10000000000002, -2.3000000000000007]"
borneo_palm_oil_tile_00035,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00035_t1.tif,tile_00035_t2.tif,"[114.07500000000002, -2.3000000000000007, 114.10000000000002, -2.3]"
borneo_palm_oil_tile_00036,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00036_t1.tif,tile_00036_t2.tif,"[114.10000000000002, -2.5, 114.12500000000003, -2.475]"
borneo_palm_oil_tile_00037,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00037_t1.tif,tile_00037_t2.tif,"[114.10000000000002, -2.475, 114.12500000000003, -2.45]"
borneo_palm_oil_tile_00038,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00038_t1.tif,tile_00038_t2.tif,"[114.10000000000002, -2.45, 114.12500000000003, -2.4250000000000003]"
borneo_palm_oil_tile_00039,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00039_t1.tif,tile_00039_t2.tif,"[114.10000000000002, -2.4250000000000003, 114.12500000000003, -2.4000000000000004]"
borneo_palm_oil_tile_00040,borneo_palm_oil,2019-01-01,2019-12-30,2021-01-01,2021-12-30,tile_00040_t1.tif,tile_00040_t2.tif,"[114.10000000000002, -2.4000000000000004, 114.12500000000003, -2.3750000000000004]"
