tile_id,region_name,t1_start,t1_end,t2_start,t2_end,bbox
tile_00000,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00000_t1.tif,tile_00000_t2.tif,"[-63.5, -4.5, -63.475, -4.475]"
tile_00001,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00001_t1.tif,tile_00001_t2.tif,"[-63.5, -4.475, -63.475, -4.449999999999999]"
tile_00002,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00002_t1.tif,tile_00002_t2.tif,"[-63.5, -4.449999999999999, -63.475, -4.424999999999999]"
tile_00003,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00003_t1.tif,tile_00003_t2.tif,"[-63.5, -4.424999999999999, -63.475, -4.399999999999999]"
tile_00004,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00004_t1.tif,tile_00004_t2.tif,"[-63.5, -4.399999999999999, -63.475, -4.374999999999998]"
tile_00005,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00005_t1.tif,tile_00005_t2.tif,"[-63.5, -4.374999999999998, -63.475, -4.349999999999998]"
tile_00006,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00006_t1.tif,tile_00006_t2.tif,"[-63.5, -4.349999999999998, -63.475, -4.3249999999999975]"
tile_00007,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00007_t1.tif,tile_00007_t2.tif,"[-63.5, -4.3249999999999975, -63.475, -4.299999999999997]"
tile_00008,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00008_t1.tif,tile_00008_t2.tif,"[-63.5, -4.299999999999997, -63.475, -4.274999999999997]"
tile_00009,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00009_t1.tif,tile_00009_t2.tif,"[-63.5, -4.274999999999997, -63.475, -4.2499999999999964]"
tile_00010,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00010_t1.tif,tile_00010_t2.tif,"[-63.5, -4.2499999999999964, -63.475, -4.224999999999996]"
tile_00011,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00011_t1.tif,tile_00011_t2.tif,"[-63.5, -4.224999999999996, -63.475, -4.2]"
tile_00012,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00012_t1.tif,tile_00012_t2.tif,"[-63.475, -4.5, -63.45, -4.475]"
tile_00013,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00013_t1.tif,tile_00013_t2.tif,"[-63.475, -4.475, -63.45, -4.449999999999999]"
tile_00014,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00014_t1.tif,tile_00014_t2.tif,"[-63.475, -4.449999999999999, -63.45, -4.424999999999999]"
tile_00015,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00015_t1.tif,tile_00015_t2.tif,"[-63.475, -4.424999999999999, -63.45, -4.399999999999999]"
tile_00016,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00016_t1.tif,tile_00016_t2.tif,"[-63.475, -4.399999999999999, -63.45, -4.374999999999998]"
tile_00017,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00017_t1.tif,tile_00017_t2.tif,"[-63.475, -4.374999999999998, -63.45, -4.349999999999998]"
tile_00018,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00018_t1.tif,tile_00018_t2.tif,"[-63.475, -4.349999999999998, -63.45, -4.3249999999999975]"
tile_00019,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00019_t1.tif,tile_00019_t2.tif,"[-63.475, -4.3249999999999975, -63.45, -4.299999999999997]"
tile_00020,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00020_t1.tif,tile_00020_t2.tif,"[-63.475, -4.299999999999997, -63.45, -4.274999999999997]"
tile_00021,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00021_t1.tif,tile_00021_t2.tif,"[-63.475, -4.274999999999997, -63.45, -4.2499999999999964]"
tile_00022,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00022_t1.tif,tile_00022_t2.tif,"[-63.475, -4.2499999999999964, -63.45, -4.224999999999996]"
tile_00023,amazon_deforestation,2018-01-01,2018-12-01,2023-01-01,2023-12-01,tile_00023_t1.tif,tile_00023_t2.tif,"[-63.475, -4.224999999999996, -63.45, -4.2]"
